"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Thanks for the chat my friend. Thanks for the toast <U+0001F943><U+0001F943> &amp; hype for 
#HobbsAndShaw &amp; #BlackAdam! 
#MTVAwards… https://t.co/7SRKvOgkJI",FALSE,1497,NA,2019-06-17 14:26:45,TRUE,NA,"1140626840664457217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",141,FALSE,FALSE,NA,NA
"65yr old, Nancy “Grammy” Benvenuto is a special lady. Grateful to everyone (and the incredible Unconditional Love e… https://t.co/f7zLnJQFE9",FALSE,3786,NA,2019-06-16 15:16:20,TRUE,NA,"1140276929691471872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",224,FALSE,FALSE,NA,NA
"RT @joshuahorowitz: I swear this clip with @therock makes more sense in the context of what we were doing at the time. Regardless, sure, he…",FALSE,0,NA,2019-06-15 20:47:59,FALSE,NA,"1139998005828845568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",70,TRUE,FALSE,NA,NA
"Thank you fam and the honor is truly all mine. <U+0001F64F><U+0001F3FE>
Let’s all take a tequila <U+0001F943> shot every time I say the word “goals”… https://t.co/htgModgrrH",FALSE,8243,NA,2019-06-15 16:02:20,TRUE,NA,"1139926118616555521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",704,FALSE,FALSE,NA,NA
"RT @VinceMcMahon: The People’s Champ becomes The Generation’s Champ. Congratulations to @TheRock on being named the #GenerationAward recipi…",FALSE,0,NA,2019-06-15 03:36:20,FALSE,NA,"1139738383587012608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",934,TRUE,FALSE,NA,NA
"Holy shit where do I even begin with this @MTV interview from back in 2001. 
This weekend I’ll have the privilege o… https://t.co/DZY59PTSDk",FALSE,3393,NA,2019-06-14 18:22:11,TRUE,NA,"1139598927404163072",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheRock",233,FALSE,FALSE,NA,NA
"RT @TheFastSaga: On August 2 — It's showtime.

@FastFurious Presents: @HobbsAndShaw starring @TheRock, #JasonStatham, @IdrisElba, @VanessaK…",FALSE,0,NA,2019-06-14 17:06:47,FALSE,NA,"1139579953513549825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",327,TRUE,FALSE,NA,NA
"Sad to read this but grateful, Olivia was able to see my message to her. Rest in love &amp; light <U+0001F64F><U+0001F3FE><U+0001F4AB> https://t.co/rTH314sLfc",FALSE,11656,NA,2019-06-14 05:01:46,FALSE,NA,"1139397495652356099",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",577,FALSE,FALSE,NA,NA
"War time. 
Our new HOBBS &amp; SHAW spot. 
And allow me to reintroduce her @eizamusica handling business! 
Big shout to… https://t.co/KNhXAI0W4H",FALSE,9369,NA,2019-06-13 23:35:03,TRUE,NA,"1139315275117953024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",1730,FALSE,FALSE,NA,NA
"@joshuahorowitz We’ll raise a glass Saturday night my friend",FALSE,1020,"joshuahorowitz",2019-06-13 17:47:26,FALSE,"1139195488840835077","1139227792426426368","4047781","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",21,FALSE,FALSE,NA,NA
"RT @joshuahorowitz: Congrats @therock! No one more derserving. I’ve been drinking tequila ever since we made this decision. I’m not feeling…",FALSE,0,NA,2019-06-13 17:47:05,FALSE,NA,"1139227705688281088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",111,TRUE,FALSE,NA,NA
"Thanks BD. Gonna be a fun night this Saturday! #GenerationAward @MTV 

And my tequila line is a comin’ my friend..… https://t.co/KtpPSoXDg7",FALSE,4112,NA,2019-06-13 17:22:08,TRUE,NA,"1139221426542538752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",279,FALSE,FALSE,NA,NA
"RT @MTVAwards: <U+0001F525> Annnnnnd your Generation Award recipient at the 2019 #MTVAwards is… @TheRock <U+0001F525>

You don’t wanna miss this! Monday, June 17…",FALSE,0,NA,2019-06-13 17:10:50,FALSE,NA,"1139218583701950464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",189,TRUE,FALSE,NA,NA
"This one means a lot. 
Box office revenues are cool, but the thing that really matters is the blessing to positivel… https://t.co/JO0d15C3N2",FALSE,3880,NA,2019-06-13 17:05:51,TRUE,NA,"1139217330766901248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",350,FALSE,FALSE,NA,NA
"@TracyClarkFlory Hi Tracy, I keep my towel there regardless of what kind of workout pants/shorts I’m wearing becaus… https://t.co/iZYp5nkPeD",FALSE,472,"TracyClarkFlory",2019-06-12 14:23:01,TRUE,"1138811218313900033","1138813962332516359","14344784","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",40,FALSE,FALSE,NA,NA
"Mahalo Bran! I’ve made a few “sucks” (hello Baywatch) and in no uncertain terms, this movie is not one of them <U+0001F602>
HO… https://t.co/9qnDP0QxTE",FALSE,5511,NA,2019-06-11 18:02:51,TRUE,NA,"1138506895969230848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",415,FALSE,FALSE,NA,NA
"@JoshMacuga You’re a fine human being my friend. Thanks for having my back. Not sure why someone would scoff at tha… https://t.co/Nbb9Jfl2vV",FALSE,5964,"JoshMacuga",2019-06-11 15:23:48,TRUE,"1138287053441945600","1138466871534018560","24263451","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",158,FALSE,FALSE,NA,NA
"@cjciaramella God I can’t wait CJ. Bring on the fun",FALSE,1193,"cjciaramella",2019-06-08 01:23:14,FALSE,"1137015586708426752","1137168171851370496","15201076","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",39,FALSE,FALSE,NA,NA
"@briantruitt Thanks BT. Who’s responsible for bringing the tequila up in this journalistic muthafuckaa?",FALSE,37,"briantruitt",2019-06-08 01:21:39,FALSE,"1137103429778759680","1137167773946195968","15358421","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",2,FALSE,FALSE,NA,NA
"When art imitates life - I like to build stuff. 
Great week of production on season 5 of our HBO’s BALLERS. 
Good t… https://t.co/sFEOlFDnaL",FALSE,2483,NA,2019-06-08 00:02:29,TRUE,NA,"1137147850561904642",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheRock",145,FALSE,FALSE,NA,NA
"I always go into things like this with neutral expectations, because you never know how the Supreme Court will view… https://t.co/G7JAHXRDKS",FALSE,5535,NA,2019-06-07 21:04:43,TRUE,NA,"1137103115319013377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",348,FALSE,FALSE,NA,NA
"Get your HOBBS &amp; SHAW tickets and don’t miss the biggest showdown the FAST &amp; FURIOUS franchise has ever seen. 
Bat.… https://t.co/8m5i0l8AL5",FALSE,2506,NA,2019-06-07 17:36:49,TRUE,NA,"1137050796128792576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",278,FALSE,FALSE,NA,NA
"Wow check out my 8yr old AFRO!! 
I loved Montclaire Elementary!! Had my first crush (see what you could’ve had Eve?… https://t.co/qgCECnHC6H",FALSE,3123,NA,2019-06-07 17:32:06,TRUE,NA,"1137049609610571776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",295,FALSE,FALSE,NA,NA
"RT @UnderArmour: .@TheRock doesn’t mess with distractions while he’s on the grind. The #ProjectRock True Wireless Earbuds were designed to…",FALSE,0,NA,2019-06-04 17:27:13,FALSE,NA,"1135961216726102016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",129,TRUE,FALSE,NA,NA
"Preciate U!! Workin’ hard to restock now. Stay tuned and enjoy!! 
@UnderArmour @ProjectRock https://t.co/BgFO0Uq2ht",FALSE,2573,NA,2019-06-04 16:52:27,FALSE,NA,"1135952467345076224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",175,FALSE,FALSE,NA,NA
"Thanks so much to everyone for the sweet results. Just over 72hrs and these are 100% sold out. 
THANK YOU! 
Working… https://t.co/Xenrm8g64d",FALSE,2841,NA,2019-06-04 16:35:22,TRUE,NA,"1135948164647727109",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",179,FALSE,FALSE,NA,NA
"War. 
HOBBS &amp; SHAW
AUGUST 2ND <U+0001F30E> https://t.co/4xmmtIJVcT",FALSE,2293,NA,2019-06-03 05:27:40,FALSE,NA,"1135417744860618752",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheRock",225,FALSE,FALSE,NA,NA
"Doesn’t look pretty but it sure is heavenly. 
#CheatMealSunday 33oz Bone In Ribeye with 1 pound loaded baked potato… https://t.co/slU34WAgwi",FALSE,4913,NA,2019-06-03 05:05:46,TRUE,NA,"1135412235302559744",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheRock",237,FALSE,FALSE,NA,NA
"<U+0001F602> My boy @thegreatkhalid’s the best. He totally kept his composure when we met, especially after I told him I liter… https://t.co/vrNJytdneg",FALSE,30573,NA,2019-06-03 04:43:47,TRUE,NA,"1135406702222663681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",2324,FALSE,FALSE,NA,NA
"Guys, M to the K is ready to kick ass..  
She’s the all everything woman. Awesome new movie coming out next weekend… https://t.co/4tclSyOCfJ",FALSE,5724,NA,2019-06-02 23:18:12,TRUE,NA,"1135324768188559362",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",225,FALSE,FALSE,NA,NA
"Just wrapped JUNGLE CRUISE, for DISNEY and had to shift major gears and to start filming season 5 of BALLERS for HB… https://t.co/tP6CWqAoaG",FALSE,3326,NA,2019-06-02 23:05:23,TRUE,NA,"1135321541598679042",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheRock",215,FALSE,FALSE,NA,NA
"If Emily Blunt’s looks could kill <U+0001F608>
Ladies and gents, that’s an OFFICIAL WRAP of production for our DISNEY’S JUNGLE… https://t.co/Q5HfccOupq",FALSE,3366,NA,2019-06-02 21:51:19,TRUE,NA,"1135302902321430528",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheRock",182,FALSE,FALSE,NA,NA
"@GreenLanternJon Thx for the lookout my man. I’ll handle this",FALSE,17,"GreenLanternJon",2019-06-02 04:50:15,FALSE,"1135039448544997377","1135045942929813504","291376759","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",3,FALSE,FALSE,NA,NA
"I had a funny feeling all week about this fight. HUGE congrats and respect to Andy Ruiz, the new (and first ever Me… https://t.co/bAXJu900KH",FALSE,16241,NA,2019-06-02 04:43:36,TRUE,NA,"1135044268232339456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",1545,FALSE,FALSE,NA,NA
"@108 That better be your cheat day appetizer Tim... 
I have faith in you buddy",FALSE,2995,"108",2019-06-01 23:12:22,FALSE,"1134888623772438530","1134960911049928704","18933499","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",58,FALSE,FALSE,NA,NA
"@80sWrestling_ <U+0001F44A><U+0001F3FE><U+0001F44A><U+0001F3FE>",FALSE,2658,"80sWrestling_",2019-06-01 08:25:56,FALSE,"1134407645924855808","1134737831392305154","2975591781","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",46,FALSE,FALSE,NA,NA
"Thanks @Forbes and @SportsBizMiss. We had a very successful launch yesterday with my new headphones. Like fine tequ… https://t.co/mDrUpLuU2T",FALSE,5079,NA,2019-06-01 03:26:54,TRUE,NA,"1134662577038929920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",385,FALSE,FALSE,NA,NA
"RT @MensHealthMag: These true wireless buds from @TheRock and @UnderArmour are built to withstand the sweat it takes to be the hardest work…",FALSE,0,NA,2019-06-01 03:23:38,FALSE,NA,"1134661757803278336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",98,TRUE,FALSE,NA,NA
"RT @esquire: .@TheRock's partnership with Under Armour and JBL keeps giving us great gym gear. https://t.co/uWxm8lsTtW",FALSE,0,NA,2019-06-01 03:19:59,FALSE,NA,"1134660838554423296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",109,TRUE,FALSE,NA,NA
"RT @ProjectRock: They’re here and they’re made for you. The toughest and loudest earbuds in the fitness game.
#ProjectRock True Wireless In…",FALSE,0,NA,2019-06-01 03:18:16,FALSE,NA,"1134660406620721152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",194,TRUE,FALSE,NA,NA
"I’m in good company <U+0001F4AA><U+0001F3FE>
Preciate my boy @OsheaJacksonJr for the shout. #TodayWasAGoodDay <U+0001F609><U+0001F44A><U+0001F3FE> https://t.co/0Pode3x6JP",FALSE,1840,NA,2019-06-01 03:12:01,FALSE,NA,"1134658832024702981",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",149,FALSE,FALSE,NA,NA
"Mahalo for the compliment, but I always need security <U+0001F609>. These boys have been takin’ great care of me and our crew.… https://t.co/FX6Ed9TN8X",FALSE,7793,NA,2019-06-01 03:06:20,TRUE,NA,"1134657404967112704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",348,FALSE,FALSE,NA,NA
"Comin’ in hot <U+0001F525> AVAILABLE NOW. 
My new projectrock @underarmour True Wireless in-ear headphones takes your training… https://t.co/TTKeqKNDVi",FALSE,2416,NA,2019-05-31 13:54:19,TRUE,NA,"1134458086448648192",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheRock",171,FALSE,FALSE,NA,NA
"Haha happy I could help you <U+0001F4A4> brother. We clearly go to the same doctor, because he recommends 8 Stunners and shotg… https://t.co/JrU3JkrXSz",FALSE,53366,NA,2019-05-31 07:21:28,TRUE,NA,"1134359223234523136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",7248,FALSE,FALSE,NA,NA
"Comin’ in hot <U+0001F525> SHOP NOW. 
My new @projectrock @underarmour True Wireless in-ear headphones take your training to t… https://t.co/28VCL6MwGS",FALSE,10293,NA,2019-05-30 13:43:27,TRUE,NA,"1134092963351388165",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",940,FALSE,FALSE,NA,NA
"@leonardrobinson Every. MF’n. Sunday. My. Friend.",FALSE,3415,"leonardrobinson",2019-05-28 00:20:38,FALSE,"1133091955624239104","1133166150710251520","16855749","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",97,FALSE,FALSE,NA,NA
"And then your babies graduate. 
Very proud of my first daughter daughter @simonegjohnson graduating high school, ki… https://t.co/KQd1WMi8Dq",FALSE,12148,NA,2019-05-25 06:10:45,TRUE,NA,"1132167099303026689",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheRock",422,FALSE,FALSE,NA,NA
"Fanny Pack baby Rock &amp; Peoples Eyebrow Rock are my favs. Flexing baby Rock looks like Satan’s spawn.… https://t.co/2H1ix2Joxw",FALSE,24550,NA,2019-05-25 01:51:22,TRUE,NA,"1132101823957831680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",2119,FALSE,FALSE,NA,NA
"He’s a baaaaad man. 
The summer’s biggest Smackdown is almost here. 
#HobbsAndShaw 
#BlackSuperman
AUGUST 2ND <U+0001F30E> https://t.co/0t1SaqSyP8",FALSE,6800,NA,2019-05-24 07:40:54,FALSE,NA,"1131827396846456832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",560,FALSE,FALSE,NA,NA
"@JakeSnakeDDT @WWERomanReigns @steveaustinBSR @RandyOrton @WWERollins Stay strong Laura! We’re all pulling for you with love and support <U+0001F64F><U+0001F3FE>",FALSE,1209,"JakeSnakeDDT",2019-05-22 18:28:53,FALSE,"1131208104526327809","1131265692399853568","931154360","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",59,FALSE,FALSE,NA,NA
"Disastrous is an understatement. I’m grateful for the few hard earned career lessons I learned in Cannes in 2006. B… https://t.co/ZRfC9ZqiZy",FALSE,3679,NA,2019-05-22 18:27:11,TRUE,NA,"1131265262299361281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",263,FALSE,FALSE,NA,NA
"I’ll be there in spirit. Join my #SouthlandTales writer/director/friend @JRichardKelly for what’s sure to be a VERY… https://t.co/s4ggTFbc8R",FALSE,1636,NA,2019-05-22 18:20:39,TRUE,NA,"1131263620065746945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",134,FALSE,FALSE,NA,NA
"Congrats man on your new book. Totally unbiased, but I think you picked an outstanding subject matter.  Look forwar… https://t.co/3naChwdUm1",FALSE,2679,NA,2019-05-22 14:31:40,TRUE,NA,"1131205994619559937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",171,FALSE,FALSE,NA,NA
"RT @quirkbooks: FOR YOUR CONSIDERATION: DWAYNE @TheRock JOHNSON author @treswritesstuff unboxes his book! https://t.co/DkSR1PcFOe",FALSE,0,NA,2019-05-22 02:38:22,FALSE,NA,"1131026484523655169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",35,TRUE,FALSE,NA,NA
"Just wrapped Hobbs &amp; Shaw and had to switch gears for rehearsals <U+0001F3B8> for DISNEY’S JUNGLE CRUISE with my brilliant co-… https://t.co/0w9R5JZGbE",FALSE,4419,NA,2019-05-20 02:12:52,TRUE,NA,"1130295291872202752",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheRock",259,FALSE,FALSE,NA,NA
"@steveaustinBSR @90sWWE Oh God by the look on my face I know exactly what’s coming next....... 
<U+0001F602> 
The. Best. Of. Times. #RockyLovesStunners",FALSE,6099,"steveaustinBSR",2019-05-18 14:09:57,FALSE,"1129622549464092674","1129750977425354752","112915037","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",389,FALSE,FALSE,NA,NA
"Awesome news <U+0001F44F><U+0001F3FE> 
Three of my favorite co-stars working together @carlagugino @karengillan &amp; Paul Giamatti with an a… https://t.co/rjTcuxJNrW",FALSE,3068,NA,2019-05-18 00:37:38,TRUE,NA,"1129546552794669057",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",206,FALSE,FALSE,NA,NA
"That’s a 100% official wrap on production for the beast known as HOBBS &amp; SHAW. 
Broke out my ride to shoot a fun fi… https://t.co/CEQmncRlbE",FALSE,5389,NA,2019-05-17 19:28:04,TRUE,NA,"1129468646911291392",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheRock",274,FALSE,FALSE,NA,NA
"RT @hhgarcia41: What a run! #FBF to not only a picture wrap on our @jumanjimovie sequel but the final day of a run that had us shooting 3 m…",FALSE,0,NA,2019-05-17 19:27:21,FALSE,NA,"1129468466627514370",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",158,TRUE,FALSE,NA,NA
"Wrapped Jumanji and flew in to switch gears back into HOBBS mode. 
Had to handle some final business with a bad dud… https://t.co/lDjYUF7UMq",FALSE,3994,NA,2019-05-14 22:50:36,TRUE,NA,"1128432451284553730",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheRock",245,FALSE,FALSE,NA,NA
"@ErikRivera I do and for the record, it’s called “cheeky fuchsia”",FALSE,4158,"ErikRivera",2019-05-14 22:03:27,FALSE,"1128302314534490119","1128420588257718272","17981807","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",121,FALSE,FALSE,NA,NA
"RT @WWERomanReigns: Aiga.
ALWAYS put family first. 
@HobbsAndShaw 
August 2. https://t.co/KGIrjG6v54",FALSE,0,NA,2019-05-14 21:59:25,FALSE,NA,"1128419572602802176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",3969,TRUE,FALSE,NA,NA
"Our little Sundance Film Festival indie film, #FightingWithMyFamily is available on Blu-ray, DVD and Digital TODAY!… https://t.co/yFieIgkCFj",FALSE,3851,NA,2019-05-14 17:57:27,TRUE,NA,"1128358679340769280",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","TheRock",334,FALSE,FALSE,NA,NA
"RT @DanyGarciaCo: That's a wrap on our @JumanjiMovie sequel!! From tropical jungles, to ice capped mountains, to the barren desert, a new a…",FALSE,0,NA,2019-05-14 03:20:58,FALSE,NA,"1128138104324415489",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",466,TRUE,FALSE,NA,NA
"@buffa82 @DuchessofRnR @CodyJinksMusic Pour me my tequila and throw on Cody’s “Last call for the blues” and I’m good to go <U+0001F943><U+0001F44A><U+0001F3FE>",FALSE,417,"buffa82",2019-05-14 03:19:29,FALSE,"1128131586732494849","1128137731006185472","240828543","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",57,FALSE,FALSE,NA,NA
"@buffa82 The small British dude is optional lol",FALSE,1248,"buffa82",2019-05-13 14:26:30,FALSE,"1127938985085550595","1127943204161060864","240828543","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",34,FALSE,FALSE,NA,NA
"RT @hhgarcia41: That’s a wrap on our incredible @jumanjimovie sequel! Huge thanks to our entire cast &amp; crew lead by these unbelievable acto…",FALSE,0,NA,2019-05-13 14:26:03,FALSE,NA,"1127943089744744449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",273,TRUE,FALSE,NA,NA
"RT @buffa82: .@TheRock doesn’t need dragons or fire; he just needs a smaller British dude and family to take down “Black Superman.” Welcome…",FALSE,0,NA,2019-05-13 14:25:55,FALSE,NA,"1127943056517488642",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",126,TRUE,FALSE,NA,NA
"I’m all skin and bones, but savagery will always be in the blood. 
#MamaKnowsBest 
#SamoanAssWhoopin 
#HobbsAndShaw… https://t.co/oA4zj3GC9D",FALSE,15921,NA,2019-05-13 13:24:10,TRUE,NA,"1127927514733654016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",2201,FALSE,FALSE,NA,NA
"Awesome!! Well done Keanu, Halle and the entire team. 
Lookin’ forward to watching this! #JohnWick3 
<U+0001F44F><U+0001F3FE><U+0001F44F><U+0001F3FE><U+0001F44A><U+0001F3FE> https://t.co/RJmix6wQIk",FALSE,10542,NA,2019-05-11 21:49:41,FALSE,NA,"1127329960266305536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",840,FALSE,FALSE,NA,NA
"I’m all in to see this movie! I love Hollywood’s “golden age” of true movie stars and entertainers. Fascinated to s… https://t.co/8qYhdrriAy",FALSE,4107,NA,2019-05-10 18:34:05,TRUE,NA,"1126918347893854208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",299,FALSE,FALSE,NA,NA
"RT @sidkannan: #HobbsAndShaw is going to take over our country! The @TheRock &amp; #JasonStathan starter will be launched in 10 Indian language…",FALSE,0,NA,2019-05-10 00:08:29,FALSE,NA,"1126640112219983872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",103,TRUE,FALSE,NA,NA
"Big mahalo to writer @buffa82 for such a generous piece on this big kid. I believe in relentless hard work, a littl… https://t.co/8C7dyY75YN",FALSE,3885,NA,2019-05-07 06:08:05,TRUE,NA,"1125643444209106945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",266,FALSE,FALSE,NA,NA
"@MSullyNews @WWE You do it much better than I do Mike. Sorta. Have a great event tonight buddy",FALSE,1349,"MSullyNews",2019-05-04 22:38:55,FALSE,"1124801556942131200","1124805633683836928","4827383492","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",39,FALSE,FALSE,NA,NA
"Thank you Vince! As always, great talking with you and I’ll send you a pic of the cheat meal destruction this weeke… https://t.co/dswHH8DEH9",FALSE,10978,NA,2019-05-03 22:29:10,TRUE,NA,"1124440791277916160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",650,FALSE,FALSE,NA,NA
"RT @thecheckdown: The Rock was the HAMMER before he was an actor. Happy Birthday to a legend. <U+0001F410> @TheRock (via @ESPNCFB) https://t.co/xHF3JE…",FALSE,0,NA,2019-05-03 22:27:16,FALSE,NA,"1124440313123131392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",523,TRUE,FALSE,NA,NA
"Thank you Coach D. 
2019 is our year! 
Blood, sweat &amp; respect. The first two we give. The last one we earn. 
#THEU… https://t.co/n2LlTuYBGo",FALSE,7535,NA,2019-05-03 22:27:01,TRUE,NA,"1124440252246978561",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",842,FALSE,FALSE,NA,NA
"Sacking the Heisman Trophy was a fun way to completely silence 85,000+ passionate FSU fans at home. 
And we still l… https://t.co/CwNXiv4wN6",FALSE,5517,NA,2019-05-03 17:25:45,TRUE,NA,"1124364434049081344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",438,FALSE,FALSE,NA,NA
"Thank you my friend. Your FOUR Super Bowl rings are the ONLY reason I treated you nicely. Thanks again big man. https://t.co/7MbWjwYRKw",FALSE,2609,NA,2019-05-03 17:09:32,FALSE,NA,"1124360355327741952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",161,FALSE,FALSE,NA,NA
